#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0045637	Regulation of myeloid cell differentiation	6	214	1.28	1.33	2.21e-05	9606.ENSP00000264657,9606.ENSP00000300305,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000478887,9606.ENSP00000495360	STAT3,RUNX1,TNF,PIK3R1,MYC,CTNNB1
GO:0000122	Negative regulation of transcription by RNA polymerase II	10	971	0.84	0.86	2.36e-05	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000300305,9606.ENSP00000360266,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000478887,9606.ENSP00000495360	CCND1,EP300,STAT3,TP53,RUNX1,JUN,TNF,ESR1,MYC,CTNNB1
GO:0010810	Regulation of cell-substrate adhesion	6	217	1.27	1.32	2.36e-05	9606.ENSP00000346839,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000428056	FN1,PTEN,SRC,JAK2,BCL2,PIK3R1
GO:0097191	Extrinsic apoptotic signaling pathway	5	113	1.48	1.5	2.36e-05	9606.ENSP00000263341,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000428056	IL1B,JAK2,BCL2,TNF,PIK3R1
GO:0006366	Transcription by RNA polymerase II	7	357	1.12	1.17	2.38e-05	9606.ENSP00000263253,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000371067,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000495360	EP300,FGF2,STAT3,JAK2,ESR1,PIK3R1,CTNNB1
GO:0001658	Branching involved in ureteric bud morphogenesis	4	45	1.78	1.68	2.39e-05	9606.ENSP00000264498,9606.ENSP00000381185,9606.ENSP00000478887,9606.ENSP00000495360	FGF2,BCL2,MYC,CTNNB1
GO:0071887	Leukocyte apoptotic process	4	45	1.78	1.68	2.39e-05	9606.ENSP00000269305,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000451828	TP53,BCL2,IL6,AKT1
GO:0010035	Response to inorganic substance	8	532	1.01	1.04	2.41e-05	9606.ENSP00000227507,9606.ENSP00000263967,9606.ENSP00000275493,9606.ENSP00000360266,9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000451828	CCND1,PIK3CA,EGFR,JUN,SRC,BCL2,IL6,AKT1
GO:0007049	Cell cycle	11	1246	0.78	0.79	2.48e-05	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000489597,9606.ENSP00000495360	CCND1,EP300,TP53,ATM,SRC,BRCA2,BCL2,BRCA1,MYC,PTPN11,CTNNB1
GO:0006954	Inflammatory response	8	538	1.0	1.04	2.59e-05	9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000346839,9606.ENSP00000360266,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,STAT3,FN1,JUN,JAK2,IL6,TNF,AKT1
GO:0034976	Response to endoplasmic reticulum stress	6	223	1.26	1.3	2.68e-05	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000269305,9606.ENSP00000360266,9606.ENSP00000381185,9606.ENSP00000428056	CCND1,EP300,TP53,JUN,BCL2,PIK3R1
GO:0045737	Positive regulation of cyclin-dependent protein serine/threonine kinase activity	4	47	1.76	1.65	2.75e-05	9606.ENSP00000227507,9606.ENSP00000275493,9606.ENSP00000362680,9606.ENSP00000451828	CCND1,EGFR,SRC,AKT1
GO:0034614	Cellular response to reactive oxygen species	5	118	1.46	1.46	2.80e-05	9606.ENSP00000275493,9606.ENSP00000360266,9606.ENSP00000362680,9606.ENSP00000385675,9606.ENSP00000451828	EGFR,JUN,SRC,IL6,AKT1
GO:0008406	Gonad development	6	226	1.26	1.29	2.87e-05	9606.ENSP00000227507,9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000405330	CCND1,ATM,SRC,BRCA2,BCL2,ESR1
GO:0050769	Positive regulation of neurogenesis	6	227	1.25	1.28	2.94e-05	9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000346839,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000495360	IL1B,FGF2,FN1,IL6,TNF,CTNNB1
GO:0031641	Regulation of myelination	4	48	1.75	1.64	2.96e-05	9606.ENSP00000361021,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000495360	PTEN,TNF,AKT1,CTNNB1
GO:0050727	Regulation of inflammatory response	7	371	1.11	1.14	2.96e-05	9606.ENSP00000263341,9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000405330	IL1B,ATM,SRC,JAK2,IL6,TNF,ESR1
GO:0032355	Response to estradiol	5	121	1.45	1.44	3.13e-05	9606.ENSP00000227507,9606.ENSP00000264657,9606.ENSP00000275493,9606.ENSP00000405330,9606.ENSP00000495360	CCND1,STAT3,EGFR,ESR1,CTNNB1
GO:0045931	Positive regulation of mitotic cell cycle	5	121	1.45	1.44	3.13e-05	9606.ENSP00000227507,9606.ENSP00000275493,9606.ENSP00000369497,9606.ENSP00000451828,9606.ENSP00000489597	CCND1,EGFR,BRCA2,AKT1,PTPN11
GO:0051098	Regulation of binding	7	375	1.1	1.13	3.15e-05	9606.ENSP00000263253,9606.ENSP00000265171,9606.ENSP00000360266,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000451828,9606.ENSP00000495360	EP300,EGF,JUN,SRC,JAK2,AKT1,CTNNB1
GO:0048599	Oocyte development	4	49	1.74	1.63	3.16e-05	9606.ENSP00000278616,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000495360	ATM,BRCA2,BCL2,CTNNB1
GO:0002761	Regulation of myeloid leukocyte differentiation	5	123	1.44	1.43	3.35e-05	9606.ENSP00000300305,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000478887,9606.ENSP00000495360	RUNX1,TNF,PIK3R1,MYC,CTNNB1
GO:0051101	Regulation of DNA binding	5	124	1.44	1.42	3.47e-05	9606.ENSP00000263253,9606.ENSP00000265171,9606.ENSP00000360266,9606.ENSP00000371067,9606.ENSP00000495360	EP300,EGF,JUN,JAK2,CTNNB1
GO:0051972	Regulation of telomerase activity	4	51	1.73	1.6	3.64e-05	9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000478887,9606.ENSP00000495360	TP53,SRC,MYC,CTNNB1
GO:0051179	Localization	19	4512	0.46	0.48	3.65e-05	9606.ENSP00000227507,9606.ENSP00000263341,9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000376345,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000478887,9606.ENSP00000495360	CCND1,IL1B,PIK3CA,FGF2,STAT3,TP53,EGFR,ATM,SRC,BRCA2,GRB2,BCL2,IL6,TNF,ESR1,PIK3R1,AKT1,MYC,CTNNB1
GO:0006661	Phosphatidylinositol biosynthetic process	5	126	1.43	1.41	3.71e-05	9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000428056	PIK3CA,FGF2,ATM,PTEN,PIK3R1
GO:1903800	Positive regulation of miRNA maturation	3	12	2.23	1.75	3.81e-05	9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000385675	TP53,EGFR,IL6
GO:0071456	Cellular response to hypoxia	5	128	1.42	1.4	3.98e-05	9606.ENSP00000269305,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000478887	TP53,PTEN,SRC,BCL2,MYC
GO:0051248	Negative regulation of protein metabolic process	10	1038	0.82	0.81	4.02e-05	9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000418960,9606.ENSP00000451828,9606.ENSP00000495360	IL1B,TP53,EGFR,JUN,PTEN,SRC,TNF,BRCA1,AKT1,CTNNB1
GO:0001541	Ovarian follicle development	4	53	1.71	1.57	4.15e-05	9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000405330	ATM,SRC,BCL2,ESR1
GO:0002762	Negative regulation of myeloid leukocyte differentiation	4	53	1.71	1.57	4.15e-05	9606.ENSP00000300305,9606.ENSP00000428056,9606.ENSP00000478887,9606.ENSP00000495360	RUNX1,PIK3R1,MYC,CTNNB1
GO:2001235	Positive regulation of apoptotic signaling pathway	5	130	1.42	1.39	4.24e-05	9606.ENSP00000269305,9606.ENSP00000361021,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000478887	TP53,PTEN,JAK2,TNF,MYC
GO:0001889	Liver development	5	131	1.41	1.38	4.39e-05	9606.ENSP00000227507,9606.ENSP00000263967,9606.ENSP00000360266,9606.ENSP00000385675,9606.ENSP00000398698	CCND1,PIK3CA,JUN,IL6,TNF
GO:0048565	Digestive tract development	5	131	1.41	1.38	4.39e-05	9606.ENSP00000275493,9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000495360	EGFR,SRC,BCL2,TNF,CTNNB1
GO:0030316	Osteoclast differentiation	4	54	1.7	1.56	4.40e-05	9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000495360	SRC,TNF,PIK3R1,CTNNB1
GO:0043525	Positive regulation of neuron apoptotic process	4	54	1.7	1.56	4.40e-05	9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000398698,9606.ENSP00000495360	TP53,ATM,TNF,CTNNB1
GO:0046324	Regulation of glucose import	4	55	1.69	1.55	4.70e-05	9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000489597	TNF,PIK3R1,AKT1,PTPN11
GO:0090068	Positive regulation of cell cycle process	6	251	1.21	1.2	4.92e-05	9606.ENSP00000227507,9606.ENSP00000263341,9606.ENSP00000265171,9606.ENSP00000275493,9606.ENSP00000398698,9606.ENSP00000451828	CCND1,IL1B,EGF,EGFR,TNF,AKT1
GO:0044249	Cellular biosynthetic process	14	2362	0.6	0.6	4.97e-05	9606.ENSP00000263253,9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000405330,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000495360	EP300,PIK3CA,FGF2,STAT3,TP53,ATM,PTEN,SRC,JAK2,ESR1,BRCA1,PIK3R1,AKT1,CTNNB1
GO:0048678	Response to axon injury	4	56	1.69	1.54	4.99e-05	9606.ENSP00000264498,9606.ENSP00000360266,9606.ENSP00000371067,9606.ENSP00000381185	FGF2,JUN,JAK2,BCL2
GO:0007610	Behavior	8	598	0.96	0.95	5.26e-05	9606.ENSP00000263253,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000381185,9606.ENSP00000451828	EP300,STAT3,TP53,EGFR,PTEN,SRC,BCL2,AKT1
GO:1903706	Regulation of hemopoiesis	7	410	1.06	1.06	5.35e-05	9606.ENSP00000264657,9606.ENSP00000269571,9606.ENSP00000300305,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000478887,9606.ENSP00000495360	STAT3,ERBB2,RUNX1,TNF,PIK3R1,MYC,CTNNB1
GO:0070141	Response to UV-A	3	14	2.16	1.68	5.46e-05	9606.ENSP00000227507,9606.ENSP00000275493,9606.ENSP00000451828	CCND1,EGFR,AKT1
GO:0044403	Biological process involved in symbiotic interaction	6	257	1.2	1.18	5.54e-05	9606.ENSP00000263253,9606.ENSP00000275493,9606.ENSP00000346839,9606.ENSP00000360266,9606.ENSP00000362680,9606.ENSP00000371067	EP300,EGFR,FN1,JUN,SRC,JAK2
GO:0031331	Positive regulation of cellular catabolic process	7	413	1.06	1.05	5.58e-05	9606.ENSP00000263341,9606.ENSP00000265171,9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,EGF,ATM,PTEN,IL6,TNF,AKT1
GO:0008543	Fibroblast growth factor receptor signaling pathway	4	58	1.67	1.51	5.62e-05	9606.ENSP00000264498,9606.ENSP00000376345,9606.ENSP00000489597,9606.ENSP00000495360	FGF2,GRB2,PTPN11,CTNNB1
GO:0043388	Positive regulation of DNA binding	4	58	1.67	1.51	5.62e-05	9606.ENSP00000263253,9606.ENSP00000265171,9606.ENSP00000371067,9606.ENSP00000495360	EP300,EGF,JAK2,CTNNB1
GO:0045927	Positive regulation of growth	6	259	1.2	1.18	5.75e-05	9606.ENSP00000264498,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000346839,9606.ENSP00000381185,9606.ENSP00000451828	FGF2,ERBB2,EGFR,FN1,BCL2,AKT1
GO:0048666	Neuron development	9	840	0.86	0.84	6.29e-05	9606.ENSP00000269571,9606.ENSP00000300305,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000489597,9606.ENSP00000495360	ERBB2,RUNX1,JUN,PTEN,JAK2,BCL2,IL6,PTPN11,CTNNB1
GO:1903078	Positive regulation of protein localization to plasma membrane	4	60	1.66	1.49	6.33e-05	9606.ENSP00000275493,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000451828	EGFR,TNF,PIK3R1,AKT1
GO:2000377	Regulation of reactive oxygen species metabolic process	5	143	1.38	1.31	6.40e-05	9606.ENSP00000269305,9606.ENSP00000376345,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000418960	TP53,GRB2,BCL2,TNF,BRCA1
GO:0150078	Positive regulation of neuroinflammatory response	3	15	2.13	1.65	6.43e-05	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0045936	Negative regulation of phosphate metabolic process	7	424	1.05	1.03	6.51e-05	9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,STAT3,TP53,JUN,PTEN,TNF,AKT1
GO:0009059	Macromolecule biosynthetic process	11	1394	0.73	0.71	6.67e-05	9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000495360	EP300,IL1B,FGF2,STAT3,TP53,SRC,JAK2,ESR1,PIK3R1,AKT1,CTNNB1
GO:0032731	Positive regulation of interleukin-1 beta production	4	61	1.65	1.48	6.67e-05	9606.ENSP00000264657,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698	STAT3,JAK2,IL6,TNF
GO:0048708	Astrocyte differentiation	4	61	1.65	1.48	6.67e-05	9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000398698,9606.ENSP00000489597	IL1B,STAT3,TNF,PTPN11
GO:0048511	Rhythmic process	6	270	1.18	1.14	7.12e-05	9606.ENSP00000263253,9606.ENSP00000269305,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000405330	EP300,TP53,PTEN,SRC,TNF,ESR1
GO:0051051	Negative regulation of transport	7	432	1.04	1.01	7.27e-05	9606.ENSP00000263341,9606.ENSP00000265171,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000489597	IL1B,EGF,PTEN,BCL2,TNF,AKT1,PTPN11
GO:0032869	Cellular response to insulin stimulus	5	148	1.36	1.29	7.40e-05	9606.ENSP00000263967,9606.ENSP00000362680,9606.ENSP00000376345,9606.ENSP00000428056,9606.ENSP00000451828	PIK3CA,SRC,GRB2,PIK3R1,AKT1
GO:0033077	T cell differentiation in thymus	4	63	1.63	1.46	7.45e-05	9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000381185,9606.ENSP00000495360	TP53,ERBB2,BCL2,CTNNB1
GO:0000278	Mitotic cell cycle	8	631	0.94	0.91	7.48e-05	9606.ENSP00000227507,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000418960,9606.ENSP00000478887,9606.ENSP00000489597	CCND1,TP53,ATM,BRCA2,BCL2,BRCA1,MYC,PTPN11
GO:0030856	Regulation of epithelial cell differentiation	5	149	1.36	1.28	7.60e-05	9606.ENSP00000227507,9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000398698,9606.ENSP00000495360	CCND1,IL1B,FGF2,TNF,CTNNB1
GO:0010634	Positive regulation of epithelial cell migration	5	150	1.35	1.28	7.82e-05	9606.ENSP00000264498,9606.ENSP00000265171,9606.ENSP00000360266,9606.ENSP00000362680,9606.ENSP00000451828	FGF2,EGF,JUN,SRC,AKT1
GO:0008286	Insulin receptor signaling pathway	4	64	1.63	1.45	7.83e-05	9606.ENSP00000263967,9606.ENSP00000376345,9606.ENSP00000428056,9606.ENSP00000451828	PIK3CA,GRB2,PIK3R1,AKT1
GO:0044238	Primary metabolic process	23	7156	0.34	0.38	7.83e-05	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000265171,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000346839,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000405330,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000489597,9606.ENSP00000495360	CCND1,EP300,PIK3CA,FGF2,STAT3,EGF,TP53,ERBB2,EGFR,ATM,FN1,PTEN,SRC,BRCA2,JAK2,BCL2,TNF,ESR1,BRCA1,PIK3R1,AKT1,PTPN11,CTNNB1
GO:0032757	Positive regulation of interleukin-8 production	4	65	1.62	1.44	8.27e-05	9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,STAT3,IL6,TNF
GO:0046626	Regulation of insulin receptor signaling pathway	4	65	1.62	1.44	8.27e-05	9606.ENSP00000263341,9606.ENSP00000362680,9606.ENSP00000428056,9606.ENSP00000489597	IL1B,SRC,PIK3R1,PTPN11
GO:0043524	Negative regulation of neuron apoptotic process	5	153	1.35	1.26	8.50e-05	9606.ENSP00000227507,9606.ENSP00000263967,9606.ENSP00000360266,9606.ENSP00000371067,9606.ENSP00000381185	CCND1,PIK3CA,JUN,JAK2,BCL2
GO:0050796	Regulation of insulin secretion	5	153	1.35	1.26	8.50e-05	9606.ENSP00000263341,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000489597	IL1B,JAK2,IL6,TNF,PTPN11
GO:0002363	Alpha-beta T cell lineage commitment	3	17	2.08	1.59	8.61e-05	9606.ENSP00000264657,9606.ENSP00000381185,9606.ENSP00000385675	STAT3,BCL2,IL6
GO:0052547	Regulation of peptidase activity	7	446	1.03	0.99	8.70e-05	9606.ENSP00000264657,9606.ENSP00000346839,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000478887	STAT3,FN1,SRC,JAK2,TNF,AKT1,MYC
GO:0045834	Positive regulation of lipid metabolic process	5	155	1.34	1.25	8.95e-05	9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000362680,9606.ENSP00000398698,9606.ENSP00000451828	IL1B,FGF2,SRC,TNF,AKT1
GO:0048609	Multicellular organismal reproductive process	9	883	0.84	0.81	8.96e-05	9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000405330,9606.ENSP00000451828,9606.ENSP00000489597,9606.ENSP00000495360	ATM,PTEN,SRC,BRCA2,BCL2,ESR1,AKT1,PTPN11,CTNNB1
GO:1901224	Positive regulation of NIK/NF-kappaB signaling	4	67	1.61	1.42	9.11e-05	9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000275493,9606.ENSP00000398698	EP300,IL1B,EGFR,TNF
GO:0044237	Cellular metabolic process	22	6568	0.36	0.39	9.28e-05	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000265171,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000405330,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000478887,9606.ENSP00000489597,9606.ENSP00000495360	CCND1,EP300,PIK3CA,FGF2,STAT3,EGF,TP53,ERBB2,EGFR,ATM,PTEN,SRC,BRCA2,JAK2,BCL2,ESR1,BRCA1,PIK3R1,AKT1,MYC,PTPN11,CTNNB1
GO:0032103	Positive regulation of response to external stimulus	7	453	1.02	0.98	9.48e-05	9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698	EP300,IL1B,FGF2,SRC,JAK2,IL6,TNF
GO:0007249	I-kappaB kinase/NF-kappaB signaling	4	68	1.6	1.41	9.54e-05	9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000451828,9606.ENSP00000495360	IL1B,TNF,AKT1,CTNNB1
GO:0001503	Ossification	6	287	1.15	1.1	9.58e-05	9606.ENSP00000264498,9606.ENSP00000275493,9606.ENSP00000300305,9606.ENSP00000381185,9606.ENSP00000451828,9606.ENSP00000495360	FGF2,EGFR,RUNX1,BCL2,AKT1,CTNNB1
GO:0010675	Regulation of cellular carbohydrate metabolic process	5	158	1.33	1.24	9.64e-05	9606.ENSP00000263253,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000451828	EP300,STAT3,TP53,SRC,AKT1
GO:0030336	Negative regulation of cell migration	6	288	1.15	1.09	9.73e-05	9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000361021,9606.ENSP00000381185,9606.ENSP00000398698,9606.ENSP00000451828	FGF2,STAT3,PTEN,BCL2,TNF,AKT1
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	3	18	2.05	1.56	9.79e-05	9606.ENSP00000264657,9606.ENSP00000381185,9606.ENSP00000385675	STAT3,BCL2,IL6
GO:0060252	Positive regulation of glial cell proliferation	3	18	2.05	1.56	9.79e-05	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0043542	Endothelial cell migration	4	69	1.6	1.4	9.97e-05	9606.ENSP00000263967,9606.ENSP00000264498,9606.ENSP00000361021,9606.ENSP00000451828	PIK3CA,FGF2,PTEN,AKT1
GO:0006807	Nitrogen compound metabolic process	22	6643	0.35	0.39	0.00011	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000265171,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000346839,9606.ENSP00000361021,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000405330,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000489597,9606.ENSP00000495360	CCND1,EP300,IL1B,FGF2,STAT3,EGF,TP53,ERBB2,EGFR,ATM,FN1,PTEN,SRC,BRCA2,JAK2,BCL2,ESR1,BRCA1,PIK3R1,AKT1,PTPN11,CTNNB1
GO:0031175	Neuron projection development	8	674	0.91	0.86	0.00011	9606.ENSP00000269571,9606.ENSP00000360266,9606.ENSP00000361021,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000489597,9606.ENSP00000495360	ERBB2,JUN,PTEN,JAK2,BCL2,IL6,PTPN11,CTNNB1
GO:0031349	Positive regulation of defense response	6	296	1.14	1.07	0.00011	9606.ENSP00000263253,9606.ENSP00000263341,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000385675,9606.ENSP00000398698	EP300,IL1B,SRC,JAK2,IL6,TNF
GO:0034654	Nucleobase-containing compound biosynthetic process	9	913	0.83	0.78	0.00011	9606.ENSP00000263253,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000405330,9606.ENSP00000428056,9606.ENSP00000495360	EP300,FGF2,STAT3,TP53,SRC,JAK2,ESR1,PIK3R1,CTNNB1
GO:0043627	Response to estrogen	4	71	1.58	1.38	0.00011	9606.ENSP00000227507,9606.ENSP00000263253,9606.ENSP00000405330,9606.ENSP00000418960	CCND1,EP300,ESR1,BRCA1
GO:0051050	Positive regulation of transport	9	915	0.82	0.78	0.00011	9606.ENSP00000263341,9606.ENSP00000265171,9606.ENSP00000269571,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000451828,9606.ENSP00000489597	IL1B,EGF,ERBB2,SRC,JAK2,TNF,PIK3R1,AKT1,PTPN11
GO:2000811	Negative regulation of anoikis	3	19	2.03	1.54	0.00011	9606.ENSP00000263967,9606.ENSP00000362680,9606.ENSP00000381185	PIK3CA,SRC,BCL2
GO:0030307	Positive regulation of cell growth	5	166	1.31	1.2	0.00012	9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000346839,9606.ENSP00000381185,9606.ENSP00000451828	ERBB2,EGFR,FN1,BCL2,AKT1
GO:0045766	Positive regulation of angiogenesis	5	166	1.31	1.2	0.00012	9606.ENSP00000263341,9606.ENSP00000264498,9606.ENSP00000264657,9606.ENSP00000300305,9606.ENSP00000418960	IL1B,FGF2,STAT3,RUNX1,BRCA1
GO:0007281	Germ cell development	6	307	1.12	1.05	0.00013	9606.ENSP00000278616,9606.ENSP00000362680,9606.ENSP00000369497,9606.ENSP00000381185,9606.ENSP00000451828,9606.ENSP00000495360	ATM,SRC,BRCA2,BCL2,AKT1,CTNNB1
GO:0034103	Regulation of tissue remodeling	4	75	1.56	1.35	0.00013	9606.ENSP00000269305,9606.ENSP00000300305,9606.ENSP00000362680,9606.ENSP00000385675	TP53,RUNX1,SRC,IL6
GO:0051222	Positive regulation of protein transport	6	303	1.13	1.05	0.00013	9606.ENSP00000263341,9606.ENSP00000269571,9606.ENSP00000362680,9606.ENSP00000371067,9606.ENSP00000398698,9606.ENSP00000428056	IL1B,ERBB2,SRC,JAK2,TNF,PIK3R1
GO:0060749	Mammary gland alveolus development	3	20	2.01	1.51	0.00013	9606.ENSP00000227507,9606.ENSP00000265171,9606.ENSP00000405330	CCND1,EGF,ESR1
